7,10,60
7,1,61
7,7,62
7,9,63
7,8,64
7,1,65
7,2,66
7,1,67
7,8,68
7,0,69
7,1,70
7,10,71
7,5,72
7,1,73
7,6,74
7,5,75
7,0,76
7,6,77
7,9,78
7,8,79
7,7,80
7,7,81
7,1,82
7,3,83
7,0,84
7,8,85
7,5,86
7,1,87
7,6,88
7,8,89
7,10,90
7,6,91
7,5,92
7,7,93
7,8,94
7,7,95
7,6,96
7,0,97
7,2,98
7,2,99
8,9,0
8,5,1
8,5,2
8,1,3
8,8,4
8,9,5
8,4,6
8,0,7
8,5,8
8,6,9
8,1,10
8,2,11
8,8,12
8,4,13
8,1,14
8,2,15
8,10,16
8,0,17
8,9,18
8,0,19
8,10,20
8,9,21
8,10,22
8,4,23
8,7,24
8,10,25
8,7,26
8,2,27
8,5,28
8,10,29
8,9,30
8,7,31
8,5,32
8,8,33
8,8,34
8,2,35
8,1,36
8,3,37
8,0,38
8,7,39
8,5,40
8,8,41
8,4,42
8,5,43
8,6,44
8,1,45
8,7,46
8,1,47
8,1,48
8,3,49
8,10,50
8,9,51
8,0,52
8,7,53
8,9,54
8,4,55
8,3,56
8,9,57
8,6,58
8,6,59
8,8,60
8,1,61
8,1,62
8,9,63
8,4,64
8,8,65
8,7,66
8,2,67
8,8,68
8,8,69
8,8,70
8,3,71
8,5,72
8,3,73
8,8,74
8,4,75
8,10,76
8,7,77
8,7,78
8,4,79
8,10,80
8,2,81
8,3,82
8,6,83
8,3,84
8,2,85
8,9,86
8,7,87
8,0,88
8,7,89
8,3,90
8,3,91
8,1,92
8,4,93
8,9,94
8,4,95
8,4,96
8,0,97
8,4,98
8,3,99
9,9,0
9,18,1
9,17,2
9,2,3
9,12,4
9,0,5
9,15,6
9,16,7
9,15,8
9,7,9
9,17,10
9,2,11
9,6,12
9,16,13
9,15,14
9,3,15
9,5,16
9,1,17
9,9,18
9,18,19
9,9,20
9,4,21
9,15,22
9,5,23
9,19,24
9,14,25
9,7,26
9,2,27
9,11,28
9,16,29
9,12,30
9,4,31
9,14,32
9,11,33
9,2,34
9,10,35
9,6,36
9,2,37
9,1,38
9,9,39
9,14,40
9,14,41
9,14,42
9,6,43
9,9,44
9,10,45
9,10,46
9,1,47
9,8,48
9,5,49
9,8,50
9,9,51
9,2,52
9,17,53
9,8,54
9,19,55
9,6,56
9,3,57
9,15,58
9,18,59
9,7,60
9,7,61
9,10,62
9,16,63
9,3,64
9,10,65
9,7,66
9,0,67
9,3,68
9,0,69
9,18,70
9,17,71
9,3,72
9,4,73
9,12,74
9,9,75
9,1,76
9,0,77
9,0,78
9,16,79
9,5,80
9,4,81
9,5,82
9,18,83
9,8,84
9,2,85
9,15,86
9,9,87
9,5,88
9,8,89
9,11,90
9,12,91
9,17,92
9,13,93
9,9,94
9,9,95
9,5,96
9,7,97
9,1,98
9,2,99
